         1294453993 function calls (752528174 primitive calls) in 406.125 seconds

   Ordered by: cumulative time
   List reduced from 7268 to 60 due to restriction <60>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   377619    1.420    0.000   43.270    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/autograd/__init__.py:253(backward)
   377619    0.999    0.000   43.144    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/adam.py:903(adam)
  1189469    3.457    0.000   41.624    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/modules/container.py:248(forward)
   377619   13.257    0.000   40.430    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/adam.py:347(_single_tensor_adam)
   377619    0.339    0.000   39.212    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/autograd/graph.py:860(_engine_run_backward)
   377619   38.788    0.000   38.788    0.000 {method 'run_backward' of 'torch._C._EngineBase' objects}
1132857/377619    1.803    0.000   33.980    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/utils/clip_grad.py:39(_no_grad_wrapper)
   377619    1.138    0.000   32.145    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/utils/clip_grad.py:185(clip_grad_norm_)
   755238    0.721    0.000   31.976    0.000 /Users/alexd/Documents/GitHub/deep-hedging/src/hedging_agents/_rl_common.py:52(forward)
  3568407    1.723    0.000   21.066    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/modules/linear.py:130(forward)
   434231    3.520    0.000   20.248    0.000 /Users/alexd/Documents/GitHub/deep-hedging/src/hedging_agents/ddpg_agent.py:36(forward)
  3568407   18.195    0.000   18.195    0.000 {built-in method torch._C._nn.linear}
   251746   10.196    0.000   11.624    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/numpy/_core/shape_base.py:378(stack)
285491001/285397891   11.245    0.000   11.270    0.000 {built-in method builtins.len}
   189000    0.913    0.000    9.817    0.000 /Users/alexd/Documents/GitHub/deep-hedging/src/hedging_agents/ddpg_agent.py:99(act)
  2643354    0.585    0.000    9.782    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/modules/module.py:2666(parameters)
   377619    1.427    0.000    9.589    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/utils/clip_grad.py:49(_get_total_norm)
  2643354    0.577    0.000    9.197    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/modules/module.py:2691(named_parameters)
  2643354    2.314    0.000    8.621    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/modules/module.py:2646(_named_members)
   377619    1.859    0.000    8.057    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/utils/clip_grad.py:120(_clip_grads_with_norm_)
  2517460    7.430    0.000    7.430    0.000 {method 'sqrt' of 'torch._C.TensorBase' objects}
  2378938    0.754    0.000    7.295    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/modules/activation.py:139(forward)
   377622    0.253    0.000    6.838    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/_compile.py:42(inner)
  2378938    0.947    0.000    6.541    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/functional.py:1712(relu)
   377622    0.731    0.000    5.962    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/_dynamo/eval_frame.py:1240(_fn)
  2378938    5.354    0.000    5.354    0.000 {built-in method torch.relu}
   377619    1.512    0.000    4.936    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/optimizer.py:1027(zero_grad)
   377619    2.714    0.000    4.465    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/adam.py:139(_init_group)
13468518/3524472    3.544    0.000    4.129    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/nn/modules/module.py:2837(named_modules)
 62018067    3.950    0.000    3.950    0.000 {method 'append' of 'list' objects}
   755238    0.594    0.000    3.818    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/utils/_contextlib.py:120(decorate_context)
   755238    1.048    0.000    3.721    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/autograd/profiler.py:860(__exit__)
        3    0.008    0.003    3.690    1.230 /Users/alexd/Documents/GitHub/deep-hedging/src/persistence/run_store.py:65(save_result)
  2265714    3.485    0.000    3.485    0.000 {method 'mul_' of 'torch._C.TensorBase' objects}
        1    0.047    0.047    3.479    3.479 /Users/alexd/Documents/GitHub/deep-hedging/src/orchestrator.py:54(test)
  2265714    3.449    0.000    3.449    0.000 {method 'add_' of 'torch._C.TensorBase' objects}
 16111744    2.209    0.000    3.142    0.000 /opt/homebrew/Cellar/python@3.14/3.14.0_1/Frameworks/Python.framework/Versions/3.14/lib/python3.14/random.py:500(uniform)
  2265714    1.597    0.000    2.956    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/optim/optimizer.py:91(_get_value)
  2265714    2.935    0.000    2.935    0.000 {method 'addcdiv_' of 'torch._C.TensorBase' objects}
   377619    2.919    0.000    2.919    0.000 {built-in method torch._foreach_norm}
  2265714    2.856    0.000    2.856    0.000 {method 'addcmul_' of 'torch._C.TensorBase' objects}
  2265714    2.790    0.000    2.790    0.000 {method 'lerp_' of 'torch._C.TensorBase' objects}
  5198648    1.703    0.000    2.746    0.000 /Users/alexd/Documents/GitHub/deep-hedging/.venv/lib/python3.14/site-packages/torch/autograd/grad_mode.py:184(__init__)


